date,date_posted,text,Subjectivity,Polarity,Analysis
2020-09-28 22:59:00,9 days ," Come on boy, NIO is already miles ahead of the game! Rocket to $500 already!",0.4,-0.625,Negative
2020-09-28 22:59:00,9 days , Dont miss the boat on NIO,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," please sell, so i can buy low.",0.3,0.0,Neutral
2020-09-28 22:59:00,9 days ," Buy that ""dip"". LMAO",1.0,0.6,Positive
2020-09-14 22:59:00,23 days , ok can we say DOJ??DOJ???DOJ????DOJ???,0.5,0.5,Positive
2020-09-28 22:59:00,9 days , Does this mean goodbye below $400?,0.6875,-0.3125,Negative
2020-09-23 22:59:00,14 days ," Just bought 45 more shares I am now holding just shy of 5,000 shares I actually listened to Battery day not like some people on this board. Staying LONG.",0.375,-0.0125,Negative
2020-09-28 22:59:00,9 days ," Tesla has a FAILED solar roof business, right? Here is a SOLAR SCAM of the day > NOVA Shares of Sunnova Energy are moving lower after Spruce Point Capital Management issued a short report on the company predicting up to 88% downside in the shares. Sunnova is a ""specialty finance company with undifferentiated offerings that operates in a competitive industry facing secular headwinds,"" Spruce Point said in a report posted on its website. Management ""masks its poor and unsustainable economics with potentially misleading and assumption-based non-GAAP metrics and aggressive accounting,"" the firm known for short selling added. Spruce Point put a price target of $5 to $8 on the shares. Sunnova Energy in early trading is down 7.5%, or $2.00, to $24.74.",0.4471781305114638,-0.09664902998236331,Negative
2020-09-28 22:59:00,9 days , Are we sick of making $$$$ yet???,0.8571428571428571,-0.7142857142857143,Negative
2020-09-28 22:59:00,9 days , Berlin GIGA factory could start producing cars in 2021 1st Q. The Austin GIGA factory is moving faster than both the Shanghai and Berlin factories.,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , $TSLA great work but try or look at $SRNE to move some profit to. Looks like the vaccine is around the corner. 10-12/share already today.,0.75,0.8,Positive
2020-09-28 22:59:00,9 days ," last time I saw a Pump N dump this hard was with Aurora cannabis last year. Yeah they're down 95%. Am I equating Tesla to Aurora cannabis? Heck no, but investors got to realize that's the price that Tesla is at right now it's priced in 3 to 5 years out. That's how a pump works. They tell you everything that they're going to do over the next five years and make it act like it's happening right now. It's not, the moment the overall Market Falls, Tesla will fall at twice the rate. Take the Bird in Hand",0.2544146825396825,0.015525793650793637,Positive
2020-09-28 22:59:00,9 days , Walmarts fleet of trucks is about 6000 or so. 6000 * 250000 = 1.5 billion dollars,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Ready to go down $412,0.3944444444444445,0.022222222222222213,Positive
2020-09-28 22:59:00,9 days , Additional Tesla semi ordered by Walmart Canada. 24m in revenue just with that order alone,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , This Chinese Ponzi scheme will not last much longer. Get out while you can,0.08888888888888889,0.06666666666666667,Positive
2020-09-28 22:59:00,9 days , Looking at big 3 indexes down but TSLA up:,0.19444444444444448,-0.07777777777777779,Negative
2020-09-28 22:59:00,9 days , Way way overpriced,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Nio is overvalued considering future growth. Tesla is a no brainer. $TSLA,0.125,0.0,Neutral
2020-09-28 22:59:00,9 days , Why up? News?,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Waiting for the leaked email with Eli. Congratulating the team of a job well done...will be later today or tomorrow,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Market is down Tesla is up,0.2888888888888889,-0.15555555555555559,Negative
2020-09-28 22:59:00,9 days , I believe tsla wants to ride the NIO train eh mate! Looks like my $199 tsla buy will expire. LOL,0.39999999999999997,0.525,Positive
2020-09-28 22:59:00,9 days ," ""Tesla (TSLA) secures massive order of Tesla Semi electric trucks from Walmart - Electrek"" ",1.0,0.0,Neutral
2020-09-28 22:59:00,9 days , The most stupid rise in the history,0.75,-0.14999999999999997,Negative
2020-09-28 22:59:00,9 days , $500 by end of day,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Teslas impressive growth over the past decade has been driven by Musks relentless drive and the sudden shift in consumer preferences for cleaner forms of transport and energy. Canadian startup Facedrive seems to be focused on the same demand shift. Its eco-friendly ride-sharing platform could attract millions of users from across the world over time.,0.46875,0.1875,Positive
2020-09-28 22:59:00,9 days , I wonder if main street media has yet realized that the average long Tesla investor thinks they are $%$ when it comes to trying to explain Tesla?,0.37777777777777777,-0.011111111111111113,Negative
2020-09-28 22:59:00,9 days , ,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , ponzi scam,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Tesla still has to break the $461 price point it hit in the after hours market several weeks ago to confirm a steady maintainable up trend. The price will increase.,0.25,0.08333333333333333,Positive
2020-09-28 22:59:00,9 days , > NorwayRocks 2 hours ago,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , market down tesla up,0.2888888888888889,-0.15555555555555559,Negative
2020-09-28 22:59:00,9 days , Pop pop pop,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Leaks over the lunch hour... now word getting around Wall Street,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , I know yall see that slow growth to 500. you better jump in before it hits...,0.44999999999999996,0.09999999999999998,Positive
2020-09-28 22:59:00,9 days , Any news. Tesla made the first profit without the government?,0.3333333333333333,0.25,Positive
2020-09-28 22:59:00,9 days , Never seen so many deluded people until I came on to this forum...pump and dump will be over by the time the debate takes place,0.5,0.5,Positive
2020-09-28 22:59:00,9 days , Shall TSLA cross $550 today?,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , This is popping folks...word is out on record deliveries...love a n undercover leak,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , morons sold now we climb steadily on low volume,0.65,-0.4,Negative
2020-09-28 22:59:00,9 days , Looks like its breaking out...if it goes over 428 then its going to fly to 450,0.9,0.8,Positive
2020-09-28 22:59:00,9 days , End day 434$,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Thank you Walmart Canada for Tripling your orders for Teslas Semi!!,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," BUY and HOLD!!! $AAPL, $WIMI, $ROKU",0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," Tesla is likely to report third-quarter vehicle deliveries in the first several days of October, with Elon Musk gunning for a new record that will likely have a big impact on Tesla stock.",0.48131313131313136,0.06439393939393939,Positive
2020-09-28 22:59:00,9 days , I have a simple question for $NIO pumpers is the company planning to grow more than 50% each year? (Tesla),0.4285714285714286,0.25,Positive
2020-09-28 22:59:00,9 days , 2k and another spilt here we come!!!,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," We will see shakeup today, the big guys want your shares before Friday - this quarter delivery number come out.",0.1,0.0,Neutral
2020-09-28 22:59:00,9 days , Tesla is on its way to $1000,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Here you go~!,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Dont call it a comeback!,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," Walmart Canada is now reserving a total of 130 Tesla Semi trucks, making it one of the largest reservations of electrified trucks in the country. The move comes on the heels of Walmart Canada announcing a major $3.5 billion investment over the next five years aimed to generate significant growth in the business and is aligned with Walmarts global goal to target zero emissions by 2040 announced at Climate Week earlier this month",0.4375,0.07291666666666667,Positive
2020-09-28 22:59:00,9 days , This is your daily reminder....Yahoo = garbage propaganda website,0.05,-0.05,Negative
2020-09-28 22:59:00,9 days , TSLA will pop big time when new 4D FSD is released in 4 to 6 weeks.,0.2772727272727273,0.06818181818181818,Positive
2020-09-28 22:59:00,9 days , MOXC about to triple.,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Adam Jonas needs to stop covering Tesla. Making a fool of himself. I am being serious. Not hyperbole.,0.6666666666666666,-0.3333333333333333,Negative
2020-09-28 22:59:00,9 days , It's obviously being manipulated by MMs to get suckers to buy their shares..,0.65,-0.15,Negative
2020-09-28 22:59:00,9 days ," Fellow tesla bulls! If u consider investing in other stocks I would be considering EVFM, they just launched a gamechanging birth control product and is completely oversold - undervalued af. Gonna move big times soon!",0.2916666666666667,-0.008333333333333331,Negative
2020-09-28 22:59:00,9 days , Mining own Lithium bois... add another start up to Tesla.,1.0,0.6,Positive
2020-09-28 22:59:00,9 days ," One day, Shorts will give up this stock and move to other stocks like they did for $TSLA.",0.375,-0.125,Negative
2020-09-28 22:59:00,9 days ," Quite here today, all the bulls make some noise!!! GO TSLA GO and follow stockmog on insta.",0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , TSLA holders need to stop taking 420 at lunchtime and get serious about making some $,0.6666666666666666,-0.3333333333333333,Negative
2020-09-28 22:59:00,9 days , V>O>L>A>T>I>L>E,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," I don't know if this question has been raised before, but where is all that electricity for the various applications envisioned by TSLA is going to be generated ( plus economically and without adding to pollution)?",0.7,0.15,Positive
2020-09-28 22:59:00,9 days ," Good news for Tesla is well positioned. So yeah, another 100% by year end up.",0.6000000000000001,0.7,Positive
2020-09-28 22:59:00,9 days , Are you sick of wining ?,0.8571428571428571,-0.7142857142857143,Negative
2020-09-28 22:59:00,9 days ," In the interview yesterday, Elon said it will take five(5) years for Tesla to be worth more than it is today.",0.3,0.4,Positive
2020-09-28 22:59:00,9 days , Shorts covering pushed this into green,0.3,-0.2,Negative
2020-09-28 22:59:00,9 days , I told yall this would crash so hard this morning.,0.5416666666666666,-0.2916666666666667,Negative
2020-09-28 22:59:00,9 days , said this morning it was ginna start red and go green in couple hours. sudden jump due to someone pumping.,0.29375,-0.08125,Negative
2020-09-28 22:59:00,9 days , Why sudden jump?,0.5,0.0,Neutral
2020-09-28 22:59:00,9 days , It's Happening ! It's Happening! Again !,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , pump push it higher,0.5,0.25,Positive
2020-09-28 22:59:00,9 days , COVID will come harder back then ever and cause next lockdown = loss of jobs = unrest = depression,0.0,-0.03333333333333333,Negative
2020-09-28 22:59:00,9 days , Damn were on beast mode fam ,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , LETSS GOO,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," Tiny order for a non-existent truck. Amazon ordered 100,000 from Rivian.",0.5,0.0,Neutral
2020-09-28 22:59:00,9 days , Trump is bad for Tesla,0.6666666666666666,-0.6999999999999998,Negative
2020-09-28 22:59:00,9 days , mamaloutions!,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," Breaking news: Elon walked his dog, Tsla stock rallies 15% to catch the poop",0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , ,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," NIO has become a player! 30,000 charging stations to cover all of China! NIOs new subsidiary has instant revenue as 75% of users charging their cars are not NIO cars!",0.5606060606060606,0.06818181818181818,Positive
2020-09-28 22:59:00,9 days ," Relief Therapeutics is on a fast track trajectory for FDA approval. They have a drug called aviptadil, which is very promising for treatment of respiratory distress in people with Covid. The company is also slated to begin trials with a inhaler version of the drug, which is a natural peptide. Anyway, next week Jonathan Javitt MD will be interviewed by Dr . YO (see the link). The stock should react very well next week because we are also expected to hear from the company beginning of the week with updates. The stock is very cheap now, so come on board. You're welcome in advance.",0.46222222222222226,0.22000000000000003,Positive
2020-09-28 22:59:00,9 days , $TSLA $WIMI Pigs can fly in the tuyere too,0.9,0.8,Positive
2020-09-28 22:59:00,9 days , shorts right now and trumptards,0.5357142857142857,0.2857142857142857,Positive
2020-09-28 22:59:00,9 days , Looks like a fake pop.,1.0,-0.5,Negative
2020-09-28 22:59:00,9 days , Just out: Walmart Canada tripling semi truck orders.,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , shorts are going to drown,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , What happens again this time? Who upgrades TSLA OR WHAT?,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , NIO is up over $1 while $NKLA and $TSLA are down.,0.2888888888888889,-0.15555555555555559,Negative
2020-09-28 22:59:00,9 days ," Straight out of the intelligent investor book: ""when valuation suddenly becomes a popularity contest, the price of a stock seems more important than the value of the business it represents. as long as someone else will pay more than you did for a stock, why does it matter what the business is Worth?""",0.5374999999999999,0.33124999999999993,Positive
