date,date_posted,headline,text
2017-10-12 00:00:00,1096 days ,Chile open to increasing SQM lithium quota to satisfy Tesla: Corfo,"Chile is open to negotiating an additional quota of lithium for local miner SQM <SQM_pb.SN> to meet potential demand from U.S. electric car-maker Tesla, Eduardo Bitran, head of Chilean development agency Corfo, told Reuters on Monday."
2017-10-12 00:00:00,1096 days ,Chile open to increasing SQM lithium quota to satisfy Tesla -Corfo,"Chile is open to negotiating an additional quota of lithium for local miner SQM to meet potential additional demand from U.S. electric car-maker Tesla, Eduardo Bitran, head of Chilean development agency Corfo, told Reuters on Monday."
2017-10-12 00:00:00,1096 days ,Tesla denies further Model 3 production issues,"Tesla Inc <TSLA.O> is on track to achieve its production targets for the Model 3, the electric car-maker said on Thursday, squashing a report of further delays and quality issues for its latest and most-affordable sedan."
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla Says On Track With Previous Projections For Achieving Increased Model 3 Production- Techcrunch,"* TESLA SAYS ON TRACK WITH PREVIOUS PROJECTIONS FOR ACHIEVING INCREASED MODEL 3 PRODUCTION RATES PROVIDED EARLIER THIS MONTH- TECHCRUNCH, CITING STATEMENT"
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla Employees Say To Expect More Model 3 Delays- CNBC,"* TESLA EMPLOYEES SAY TO EXPECT MORE MODEL 3 DELAYS, CITING INEXPERIENCED WORKERS, MANUAL ASSEMBLY OF BATTERIES- CNBC Source http://cnb.cx/2BsclUB"
2017-10-12 00:00:00,1096 days ,U.S. auto regulator probing Tesla 'Autopilot' crash,"The U.S. National Highway Traffic Safety Administration (NHTSA) said on Thursday it was sending investigators to examine the crash of a Tesla Inc <TSLA.O> vehicle, apparently traveling in semi-autonomous mode, and a fire truck in California."
2017-10-12 00:00:00,1096 days ,Fine print in Trump solar tariff holds some good news for Tesla,(This version of the Jan. 23 story was corrected to remove incorrect reference to First Solar benefiting from solar cell exemption)
2017-10-12 00:00:00,1096 days ,U.S. auto regulator probes Tesla ‘Autopilot’ crash -source,"The U.S. National Highway Traffic Safety Administration is sending investigators to examine the crash of a Tesla Inc vehicle apparently traveling in semi-autonomous mode and a fire truck in California, a person briefed on the matter said on Wednesday."
2017-10-12 00:00:00,1096 days ,"U.S. investigators to probe crash between Tesla vehicle, fire truck",The U.S. National Transportation Safety Board (NTSB) said on Tuesday it was sending two investigators to examine the crash of a Tesla Inc <TSLA.O> vehicle apparently traveling in semi-autonomous mode and a fire truck in California.
2017-10-12 00:00:00,1096 days ,Fine print in Trump solar tariff holds some good news for Tesla,"Electric vehicle maker and solar installer Tesla Inc. said on Tuesday that it does not expect President Donald Trump's solar tariff to have much impact on its high-tech solar manufacturing ambitions, thanks to a clause exempting a vast amount of solar panel components from..."
2017-10-12 00:00:00,1096 days ,Tesla sets massive stock awards for Musk based on boosting market value,Silicon Valley billionaire Elon Musk could earn as much as $55.8 billion in Tesla Inc stock and own more than a quarter of the electric car company in the next decade if he hits all targets of a bold new pay plan.
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla Announces New Long-Term Performance Award For Elon Musk,* TESLA ANNOUNCES NEW LONG-TERM PERFORMANCE AWARD FOR ELON MUSK
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla To Announce CEO Elon Musk's New Compensation Plan - NYT,* TESLA INC IS PLANNING TO ANNOUNCE ON TUESDAY CEO MUSK'S NEW COMPENSATION PLAN - NYT
2017-10-12 00:00:00,1096 days ,"Lexus, Infiniti luxury car brands test ways to fight Tesla, German rivals",Japanese luxury auto brands Lexus and Infiniti are using the Detroit auto show to test new ways to regain momentum against Germany's prestige automakers and Silicon Valley's Tesla Inc <TSLA.O>.
2017-10-12 00:00:00,1096 days ,"Tesla Model 3 delay raises cashflow risks, but analysts upbeat","Tesla Inc <TSLA.O> shares recouped some of their losses on Thursday after falling as much as 3.6 percent, a day after it pushed back a production target for its much-anticipated Model 3 sedan yet again."
2016-10-12 00:00:00,1461 days ,"Tesla pushes back Model 3 production target again, despite progress","Tesla Inc <TSLA.O> delayed a production target for its new Model 3 sedan for the second time on Wednesday, disappointing investors even as it claimed ""major progress"" overcoming manufacturing challenges that have hampered the vehicle's rollout."
2017-10-12 00:00:00,1096 days ,"Tesla delivers 1,550 Model 3s in fourth quarter","Tesla Inc delivered 1,550 of its new Model 3 electric cars in the fourth quarter, missing Wall Street expectations as it tries to overcome production issues that have hampered the roll out of its most affordable sedan."
2017-10-12 00:00:00,1096 days ,Tesla to make pickup truck after Model Y crossover,"Tesla Inc will build a pickup truck soon after producing electric crossover vehicle Model Y, Chief Executive Elon Musk said on Tuesday."
2017-10-12 00:00:00,1096 days ,Tesla's Model 3 deliveries point to slower ramp up: KeyBanc,"Tesla Inc <TSLA.O> is likely to deliver about 5,000 Model 3s in the fourth quarter, KeyBanc Capital Markets analysts said on Wednesday, far below the brokerage's estimate of 15,000."
2017-10-12 00:00:00,1096 days ,BRIEF-UPS Pre-Orders 125 Tesla Electric Trucks,* UPS - HAS PLACED A RESERVATION FOR 125 OF TESLA'S NEW FULLY-ELECTRIC SEMI TRACTORS Source text for Eikon: Further company coverage:
2017-10-12 00:00:00,1096 days ,Tesla largely responsible for slide in U.S. home solar sales,"After years of double-digit growth, home solar installations in the United States are poised to fall for the first time this year, according to a report released on Thursday by GTM Research."
2017-10-12 00:00:00,1096 days ,PepsiCo makes biggest public pre-order of Tesla Semis: 100 trucks,"PepsiCo Inc <PEP.N> has reserved 100 of Tesla Inc's <TSLA.O> new electric Semi trucks, the largest known order of the big rig, as the maker of Mountain Dew soda and Doritos chips seeks to reduce fuel costs and fleet emissions, a company executive said on Tuesday."
2017-10-12 00:00:00,1096 days ,PepsiCo makes biggest public pre-order of Tesla Semis: 100 trucks,"PepsiCo Inc has reserved 100 of Tesla Inc's new electric Semi trucks, the largest-known order of the big rig, as the maker of Mountain Dew soda and Doritos chips seeks to reduce fuel costs and fleet emissions, a company executive said on Tuesday."
2017-10-12 00:00:00,1096 days ,BRIEF-Sysco Has Placed A Reservation For 50 Of Tesla's New Fully-Electric Semi Tractors At Its Investor Day,"* SYSCO SAYS AT ITS INVESTOR DAY IN NEW YORK ON DEC 7, CO HAS PLACED A RESERVATION FOR 50 OF TESLA'S NEW FULLY-ELECTRIC SEMI TRACTORS Source text for Eikon: Further company coverage:"
2017-10-12 00:00:00,1096 days ,Budweiser maker Anheuser-Busch reserves 40 Tesla electric trucks,"Budweiser beer maker Anheuser-Busch has reserved 40 Tesla Inc all-electric Semi trucks as it seeks to reduce fuel costs and vehicle emissions, the brewer said on Thursday."
2017-10-12 00:00:00,1096 days ,UPDATE 1-Budweiser maker Anheuser-Busch reserves 40 Tesla electric trucks-WSJ,"Anheuser-Busch, which makes Budweiser beers, has reserved 40 of Tesla Inc's all-electric Semi trucks as it seeks to reduce fuel costs and vehicle emissions, the Wall Street Journal reported on Thursday."
2017-10-12 00:00:00,1096 days ,Budweiser maker Anheuser-Busch reserves 40 Tesla electric trucks -WSJ,"Anheuser-Busch, which makes Budweiser beers, has reserved 40 of Tesla Inc's all-electric Semi trucks as it seeks to reduce fuel costs and vehicle emissions, the Wall Street Journal reported on Thursday."
2017-10-12 00:00:00,1096 days ,Direct Line offers 5-percent Tesla 'auto-pilot' incentive,"Britain's largest motor insurer Direct Line is offering Tesla Inc drivers in Britain a 5-percent discount for switching on the car's autopilot system, seeking to encourage use of a system it hopes will cut down on accidents."
2017-10-12 00:00:00,1096 days ,BRIEF-Glu Mobile Adds Tesla's Chief People Officer To Its Board,* GLU ADDS TESLA’S CHIEF PEOPLE OFFICER GABRIELLE TOLEDANO TO BOARD OF DIRECTORS Source text for Eikon: Further company coverage:
2017-10-12 00:00:00,1096 days ,Tesla switches on giant battery to shore up Australia's grid,(This Dec 1 story corrects paragraph 6 to clarify name and description of company)
2017-10-12 00:00:00,1096 days ,Germany removes Tesla from subsidies list as too pricey,"A German government agency has removed Tesla from the list of electric cars eligible for subsidies, sparking a row with the U.S. company over whether its Model S is too expensive to qualify for the scheme."
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla denies Model S base version not available in Germany,"* SAYS IT IS ""COMPLETELY FALSE"" THAT ITS MODEL S IS NOT AVAILABLE IN BASE VERSION IN GERMANY Further company coverage:"
2017-10-12 00:00:00,1096 days ,BRIEF-Titanium Transportation Says Reserved Five All-Electric Class 8 Tesla Semis​,* TITANIUM TRANSPORTATION GROUP INC - COMPANY HAS RESERVED FIVE ALL-ELECTRIC CLASS 8 TESLA SEMIS
,,Elon Musk to compete to fund high-speed Loop in Chicago,"Tech entrepreneur Elon Musk said on Tuesday The Boring Company will compete to fund, build and operate a high-speed Loop connecting O'Hare Airport to downtown Chicago."
2017-10-12 00:00:00,1096 days ,"Build fast, fix later: speed hurts quality at Tesla, some workers say","After Tesla's Model S sedans and Model X SUVs roll off the company's Fremont, California assembly line, the electric vehicles usually make another stop - for repairs, nine current and former employees have told Reuters."
2017-10-12 00:00:00,1096 days ,"RPT-INSIGHT-Build fast, fix later: speed hurts quality at Tesla, some workers say","After Tesla's Model S sedans and Model X SUVs roll off the company's Fremont, California assembly line, the electric vehicles usually make another stop - for repairs, nine current and former employees have told Reuters."
2017-10-12 00:00:00,1096 days ,Tesla Truck gets DHL order as shippers test Semi,"Deutsche Post AG's <DPWGn.DE> DHL and Fortigo Freight Services Inc, one of Canada's largest fleet management companies, said on Tuesday they had pre-ordered Tesla Inc's <TSLA.O> electric truck unveiled earlier this month to test on limited routes."
2017-10-12 00:00:00,1096 days ,"DHL orders 10 Tesla Semi electric trucks, mainly for shorter routes","Deutsche Post AG's DHL and Fortigo Freight Services Inc, one of Canada's largest fleet management companies, said on Tuesday they have pre-ordered Tesla Inc's electric truck unveiled earlier this month to test on limited routes."
2017-10-12 00:00:00,1096 days ,Tesla cranks up big battery in Australia,"Tesla Inc <TSLA.O> has completed construction of the world's largest lithium ion battery in Australia, putting it on track to meet a 100-day deadline for switching the battery packs on, the South Australian government said on Thursday."
2017-10-12 00:00:00,1096 days ,Tesla's unfettered ambition will drain finances: analysts,"Tesla Inc <TSLA.O> may have to ask creditors and shareholders for more capital to fund development of an electric semi truck, a new roadster and accelerated production of a high-volume electric sedan, analysts said on Friday."
2017-10-12 00:00:00,1096 days ,"J.B. Hunt, Wal-Mart climb aboard Tesla's electric truck","Tesla Inc <TSLA.O> on Friday got high-profile orders from Wal-Mart Stores Inc <WMT.N> and fleet operator J.B. Hunt <JBHT.O> for its future electric truck, but would-be customers indicated they are giving the big rig a try, not buying in volume."
2017-10-12 00:00:00,1096 days ,"New $200,000 Tesla Roadster speeds in front of electric big-rig truck","Tesla Inc <TSLA.O> upstaged its own debut of an electric heavy duty truck on Thursday when a red Roadster pulled out of the big rig's trailer and Chief Executive Elon Musk said the new $200,000 sports car would be the fastest production car ever."
2017-10-12 00:00:00,1096 days ,"UPDATE 4-J.B. Hunt, Wal-Mart climb aboard Tesla's electric truck","Tesla Inc on Friday got high-profile orders from Wal-Mart Stores Inc and fleet operator J.B. Hunt for its future electric truck, but would-be customers indicated they are giving the big rig a try, not buying in volume."
2017-10-12 00:00:00,1096 days ,Canadian grocery chain Loblaw says has ordered 25 Tesla electric trucks,"Canadian grocery chain Loblaw Cos has placed an order for 25 of Tesla Inc's new electric heavy duty trucks, a Loblaw spokeswoman said in a statement sent by email."
